id,year
730240,2017
486760,2016
731520,2017
875520,2018
667720,2018
657170,2021
546430,2019
749290,2017
744240,2017
700160,2018
666040,2017
516870,2016
856980,2018
465010,2017
868240,2018
823640,2018
622930,2018
751260,2017
799080,2018
840910,2018
756650,2017
725910,2018
770520,2018
689050,2017
867850,2018
308400,2016
391190,2015
827590,2018
794640,2018
673530,2017
845570,2018
777380,2018
802070,2018
685130,2017
779760,2018
755820,2017
781670,2018
711260,2017
839530,2018
864860,2018
545750,2017
845040,2018
698030,2018
798240,2018
676180,2018
659870,2017
717170,2017
664190,2017
747090,2017
582360,2017
681020,2017
805790,2018
870140,2018
592990,2017
790020,2018
702940,2018
628330,2019
669410,2017
680500,2017
739780,2018
840790,2018
604920,2017
763750,2018
492100,2017
839030,2018
809040,2018
866340,2018
858840,2018
847580,2018
656700,2019
557520,2018
417020,2021
706350,2017
660450,2017
856260,2018
640600,2017
769160,2018
755670,2018
832020,2018
815800,2018
654010,2017
690820,2018
831180,2018
814010,2018
795320,2018
659160,2017
822910,2018
556050,2019
744060,2018
630080,2018
492400,2016
577470,2019
726330,2017
735540,2017
543910,2019
833540,2018
516460,2016
726500,2017
849840,2018
796130,2018
554940,2016
859820,2018
800240,2018
877180,2018
678530,2017
828460,2018
807860,2018
719130,2017
680040,2017
757230,2017
700610,2017
340140,2017
576230,2017
607820,2018
499450,2016
788330,2018
391910,2015
841320,2018
730670,2017
649300,2017
764830,2018
698600,2017
624900,2017
785870,2018
716240,2017
652530,2017
440310,2019
758080,2020
838720,2018
775200,2018
845820,2018
796580,2018
815730,2018
656380,2018
850810,2018
778770,2018
791370,2018
619100,2017
752000,2017
558020,2016
571660,2017
321160,2018
838440,2018
600290,2018
650010,2017
563370,2017
614850,2017
722580,2017
756860,2018
761220,2018
675870,2017
766500,2018
378240,2017
662690,2017
442760,2016
861580,2018
734870,2017
738480,2017
750620,2017
655360,2017
678930,2018
844580,2018
682340,2017
709890,2017
849970,2018
657560,2017
777870,2018
882560,2018
838430,2018
641320,2019
701890,2017
763250,2018
737640,2017
674900,2017
685920,2017
848750,2018
800720,2018
775570,2018
567430,2017
836420,2018
660980,2017
848430,2019
816150,2018
840230,2018
759850,2017
669520,2017
846210,2018
764630,2018
648580,2018
441440,2020
715430,2017
668560,2017
779550,2018
798350,2018
778120,2018
860580,2018
853590,2018
752770,2018
713390,2017
733910,2018
811290,2018
840980,2018
672010,2017
854390,2018
692610,2017
810330,2018
824250,2018
680890,2017
847100,2018
857330,2018
778760,2018
777580,2018
674010,2017
681920,2017
609400,2017
518740,2016
661420,2017
738130,2018
857860,2018
844970,2018
780760,2018
621090,2018
667690,2018
765060,2018
819950,2018
773620,2018
703250,2017
867010,2018
873930,2018
848720,2018
719370,2017
799590,2018
785100,2018
833820,2018
535240,2016
813920,2018
836700,2018
537380,2017
692860,2018
855480,2018
816160,2018
837330,2018
795510,2018
728240,2018
683840,2017
458490,2018
672080,2017
830520,2018
866350,2018
671850,2017
739010,2018
812900,2018
764870,2018
856550,2018
749200,2017
836290,2018
632110,2018
780100,2018
786840,2018
699230,2018
815840,2018
682280,2017
673250,2017
851920,2018
769840,2018
828970,2018
860660,2020
717440,2017
717300,2019
802450,2018
835640,2018
728630,2018
596990,2017
877780,2018
599420,2017
756740,2017
857180,2018
709750,2018
793360,2018
598640,2018
668510,2017
821190,2018
822550,2018
707470,2017
838160,2018
881920,2018
858500,2018
849920,2018
819550,2018
790820,2018
777090,2018
751640,2018
716130,2017
711870,2017
877840,2018
818500,2018
870750,2018
590570,2017
849360,2018
747540,2017
793640,2018
572290,2017
852760,2018
740560,2018
807310,2018
669690,2018
856450,2018
700270,2018
743070,2017
647820,2018
656640,2017
710160,2017
734350,2017
842120,2018
856540,2018
815170,2018
280850,2019
733180,2017
858870,2018
794630,2018
855700,2018
802550,2018
740990,2017
756380,2018
771540,2018
673360,2017
795430,2018
783250,2018
876480,2018
568060,2017
863690,2018
782460,2018
837550,2018
837780,2018
755450,2018
768640,2018
767020,2018
670400,2017
696760,2018
724170,2017
762860,2018
770660,2018
796500,2018
587110,2018
591460,2020
612750,2017
520540,2018
520540,2018
655340,2017
857210,2018
877190,2018
776790,2018
866280,2018
876870,2018
872580,2018
748300,2018
510390,2018
803930,2018
864740,2018
534240,2017
776740,2018
821670,2018
859200,2018
811270,2018
737890,2018
693710,2017
688140,2018
772450,2018
856040,2018
861080,2019
767840,2018
835740,2018
779780,2018
882330,2018
850710,2018
848090,2018
860360,2018
846800,2018
845880,2018
815320,2018
762360,2018
729270,2017
872090,2018
726300,2018
743100,2018
653100,2017
711600,2017
834740,2018
741080,2017
767550,2018
789580,2018
793400,2018
805070,2018
827450,2018
685700,2017
850880,2018
854770,2019
857690,2018
861210,2018
864200,2018
879450,2018
879530,2018
881520,2018
868370,2019
759160,2018
713170,2018
658710,2017
884770,2018
636320,2018
651990,2017
856410,2018
876180,2018
673040,2017
761150,2018
859420,2018
860070,2018
847450,2018
854870,2018
371650,2018
522940,2019
738520,2021
781890,2018
763000,2018
719750,2018
664460,2021
866260,2018
719220,2017
682820,2019
801380,2018
748010,2017
538490,2016
806480,2018
778000,2018
649190,2019
656580,2018
676930,2019
693020,2018
753270,2018
773120,2018
787160,2018
818780,2018
820880,2018
865130,2018
871320,2018
878250,2018
885240,2018
630140,2018
706710,2018
536050,2017
338840,2022
510420,2018
704670,2018
852570,2018
870590,2022
846220,2018
870030,2018
875250,2018
705740,2018
805950,2018
491180,2019
745280,2018
386460,2015
812740,2018
675750,2018
747280,2018
839430,2018
807430,2018
874930,2018
843130,2018
845490,2020
867800,2018
880510,2019
881610,2018
805940,2018
725370,2018
739810,2018
672780,2019
716250,2019
670230,2017
698700,2022
731190,2017
861790,2018
843190,2018
750740,2017
861770,2018
677190,2018
758790,2018
789210,2018
764080,2018
719240,2017
611230,2018
705530,2018
706480,2017
722380,2017
751670,2018
761570,2018
687420,2017
821400,2018
824260,2018
851290,2018
879280,2018
768180,2021
840380,2018
702930,2017
857370,2018
673920,2017
819220,2018
848780,2018
809460,2018
824640,2018
666630,2018
763680,2020
553310,2018
554710,2022
647570,2018
349710,2021
686630,2018
862190,2018
858830,2018
722960,2019
689470,2018
724390,2018
355820,2019
793030,2018
791290,2018
670720,2020
855160,2018
845290,2018
840120,2018
794240,2020
817720,2018
780350,2019
780150,2018
763340,2021
866800,2018
864310,2018
698540,2018
869500,2018
877360,2018
880590,2018
888480,2018
862370,2018
736480,2018
757600,2018
869560,2018
745560,2018
873180,2018
716220,2017
723210,2017
578050,2017
872330,2018
714250,2019
659790,2017
789600,2018
717940,2018
845600,2018
777730,2018
619000,2017
878330,2018
862200,2018
875240,2019
670940,2017
672040,2019
685870,2017
650720,2018
620180,2020
780430,2018
865810,2022
860400,2018
667040,2018
565180,2019
804910,2018
759980,2017
694960,2017
786170,2018
873280,2018
854670,2018
757190,2017
874840,2018
792100,2018
827540,2018
882640,2018
868500,2018
866180,2018
810640,2018
789710,2018
800200,2018
796710,2018
857300,2019
776100,2018
752790,2017
694160,2017
874140,2018
743920,2020
658850,2018
870020,2018
870740,2018
879410,2018
870000,2018
748830,2017
431280,2018
847800,2018
865930,2018
888690,2018
832690,2018
741620,2017
731420,2018
675620,2018
704940,2018
662240,2019
860450,2018
778140,2018
576290,2018
835680,2018
623700,2019
874330,2018
850840,2018
855030,2018
854540,2018
872990,2018
879120,2018
886010,2018
884500,2018
887750,2018
889030,2018
885000,2019
670930,2018
816200,2018
839590,2018
787650,2018
796920,2018
791390,2020
829040,2018
805350,2018
701880,2018
451930,2018
534550,2018
741990,2018
848740,2018
803680,2018
680750,2018
826000,2018
878820,2018
889060,2018
878500,2018
710690,2018
658360,2022
774181,2021
596050,2018
487740,2016
883390,2018
830390,2018
874200,2018
878680,2018
879920,2021
858810,2019
869630,2018
871140,2018
889770,2018
892880,2018
861550,2018
822540,2018
839020,2020
844850,2019
819730,2018
819070,2018
788730,2018
734440,2018
593100,2020
619700,2018
858360,2018
570950,2021
748990,2018
783590,2018
763290,2019
882200,2018
888800,2018
887630,2018
659720,2018
886470,2018
864100,2018
855760,2018
852750,2018
835430,2018
786450,2018
858730,2018
545620,2018
540770,2018
643820,2018
718120,2018
881730,2018
883190,2018
865800,2018
567620,2017
556960,2020
879250,2018
876410,2018
840020,2018
846120,2018
856990,2020
865870,2018
876140,2018
775960,2018
880990,2018
884530,2018
884590,2018
886460,2018
886670,2018
795610,2018
711700,2019
766430,2018
536670,2018
785790,2020
729030,2019
736240,2021
739540,2019
750200,2021
751270,2020
743090,2018
887880,2018
882790,2018
877550,2018
869440,2018
862770,2018
862740,2018
848400,2018
791800,2018
761460,2018
553050,2017
806610,2018
816580,2018
705770,2019
717780,2018
646240,2021
651490,2021
606500,2021
629340,2019
632470,2019
