id,category,genre
696310,"2,22,13","25,4,23"
591580,"2,22","25,4"
777340,"2,22","4,23"
656440,"2,22,23,25","4,23"
673480,"2,1,49,36,27,22","4,23,2"
806720,"2,22,23","23,2"
760060,"2,22,28,29,23,42,43","3,2"
682290,"1,49,36,9,38","37,70"
750770,"2,22,28","25,23,3,2"
867480,"2,22",23
558740,"2,22,15","23,28,70"
851710,"2,22","1,4,28,2"
796840,"2,22",23
670280,"2,22,28,23,15,25","25,4,23"
677850,"2,22,13,23","25,23"
654080,"2,18","1,25,4,23,3,28"
696060,"2,22,28","1,23"
801290,"2,22","1,25,23"
726820,"2,22,18,23","25,23,70"
855850,"2,1,9,39,22,28,23,25,44","1,4,23"
453320,"2,22,28,29","1,25,23,3"
588070,"1,49,36,22,29,15,25","1,23"
561690,"2,22,28,15","1,25,23"
870080,"2,22,15,25","1,4,23,28"
705250,"2,22,23","4,23"
845970,"2,22","1,4,28,2"
582920,"2,1,9,39,24,22,29,18,44","1,23"
665670,"2,1,22","1,23,70"
690570,"2,1,49,36,27,22,18,23,25","4,23,9"
686620,2,"4,23"
688800,"1,49,36","73,74,1,4,23,70"
770810,"2,22,29,25","4,23,28,70"
649170,"2,22,28",25
497300,"2,22","1,25,23"
840710,"2,22","1,4,28"
408860,"2,22,29","4,2"
454390,"2,1,49,37,24,22,28,29,23,25,43,44","23,9,18"
798850,2,"25,23,3"
706030,"2,22,13","4,23,28"
690130,"2,22","1,4,23"
656170,2,"4,23"
546030,"2,22","4,23,28,18,2"
831120,"2,22,28","25,23"
523550,"2,1,49,37,9,39,22,23,15,25,44","1,23,70"
671920,"2,28","25,23"
792160,"2,22","25,4,2"
760680,2,"1,23,9,28,18"
564100,"2,22,29,18","1,25,23"
787720,"2,22","23,28,2"
425760,"2,22,23","4,23"
508930,"2,22,28,29","4,23,9"
845380,"2,22,23","71,72,73,1,4,23"
767500,2,"25,23"
585740,2,"1,25,23"
671840,2,"25,4,23,9,3,28,18,2"
818480,"2,22","1,25,4,23"
712210,"2,1,49,37,9,39,24,28,44","1,4,23"
740000,2,"73,74,1,25,23,3"
712970,"2,22","28,2"
508940,"2,22,28,29,15,25","1,23"
636070,"2,22,29,23,15,25","1,25,23"
468080,"2,22,28","25,23"
693650,"2,22,23,15,25","4,23,2"
314050,"2,22,28,23,15","4,23,9"
551650,"2,22","25,23,28"
489050,"2,22","1,25,23,28"
675950,2,2
809950,"2,22,28,43","25,23"
747850,"2,1,9,38,22,30,23","25,4,23,3,28,2"
825240,"2,22,18","1,4,23"
557570,2,23
693030,"2,22","25,4,23"
655600,"2,22","4,23,2"
684130,"2,1,49,36,22,15,25","1,29,3,28"
869780,"2,22","4,23,18"
872730,"2,22",4
737280,"2,22,14",1
755590,"2,1,49,37,24,22,28,23,15,25,43,44","1,23"
731500,"2,22,18,23,15","73,74,1,25,23,3"
364260,"2,22,23","25,4,23,3"
867730,"2,22","4,23,9"
729990,"2,1,49,37,9,39,24,22,28,44","1,4,23,18"
354810,"2,22,18",23
434340,"2,22,28,15,25","4,23"
711330,"2,22,13,23","25,23,3"
746240,"2,22","1,23,28"
683730,"2,22,18","1,23"
839570,"2,22","4,23"
700830,"2,22,28,13,23","25,4,23"
620280,"2,22,28,23,15","1,4,23,70"
464110,"2,22,28,29,13,43","25,23"
400280,"2,22,28,29,23","1,25,23"
768590,"2,22","4,23"
521510,"2,22,29,18","1,25,4,23"
754110,"2,22,25","1,4,23,2"
684980,"2,22,23,25","4,23"
858420,"2,22","1,4,28"
787690,"2,22,25","4,23"
795570,"2,22,28,23,15,25","1,23"
563410,"1,49,36,37,9,38,39,24,22,28,29,15,44","1,4,23,3,18,2"
618630,"2,22,28,29,25","1,23,9"
871870,"2,22,18","25,4,23"
851580,"2,22","4,23"
792760,"2,22",23
554690,"2,22,29,23",3
716230,"2,22","1,4,23,2"
648530,"22,13,23","25,23,3"
816060,"2,22","4,23"
791600,"2,22,28","4,23,3"
546100,"2,1,49,37,24,28,44","1,23,18"
663100,"2,22,18,23","1,23,28"
856110,"2,1,49,37,9,39,24,22,28,23,17,44","1,23"
591990,"2,22,23","73,74,25,23"
790630,"2,22,28,23","1,25,4,23"
721350,"2,22,28,23,43","25,23"
739890,"2,1,49,37,9,39,24,22,28,15,44","1,4,23"
556850,"22,29,30,23,15","57,70"
551150,"2,22","25,4"
847630,"2,22","4,23,28,2"
673220,"2,22,18,25","25,4,23,70"
379340,"2,18",9
789200,"2,1,49,36,24,22,44","1,4,23,29"
419710,"2,22,28,23","1,23"
667220,"2,22,28","25,4,23"
651680,"2,22,28,23,43","1,25,23,3"
849410,"2,22,28","4,23"
710070,"2,22","25,23"
764470,"2,22,23","1,25,23"
707350,"2,22,28,23",1
841010,"2,22","25,4"
687720,"2,22,28","25,23"
680930,"2,22,28,23","4,23"
567860,"2,22,29,15,25","4,23"
857140,"2,1,49,37,24,22,44","1,4,23"
816730,"2,22,15,25","1,4,23,18,70"
656330,"2,23,25","1,4,23"
727550,"2,22,18","25,23"
829540,"2,22","4,23"
779320,2,"25,23,3,2"
433480,"2,22,28,23","25,2"
553910,"2,22,23,25","1,4,23"
356870,"2,22","1,25,23,3"
547250,"2,1,49,36,22,29,23,15,25","73,1,23,70"
787420,"2,22,23","1,23"
769580,"2,22,23,25","1,4"
520680,"2,1,49,36,37,24,22,29,15,25,32,44","4,23,2"
748880,"2,22,18","37,23"
447980,"2,1,49,37,9,39,24,22,28,44","1,4,23"
738560,"2,22","25,23"
774401,"2,22,15,25","1,4,23"
451060,"2,1,49,36,22,18,25","1,23,9,70"
802900,"2,22","25,23"
806970,"2,22,17","23,28,2"
361110,"2,18","1,25,23"
853860,"2,22,23","4,23"
512920,"2,22,28,29,23","1,23"
539560,"1,49,36,37,24,22,28,29,15,44","23,9,2"
498380,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,23"
707720,"2,22","1,25,4,23,3,2"
658230,"2,22","1,23"
514200,"2,22,18","4,3,2,70"
362370,"2,1,49,36,37,9,24,27,22,18,23,15,25,44","1,4,23"
751200,"2,22","23,2"
707060,"2,22,18","1,25,3"
508680,"2,22","23,28,70"
651690,"1,49,37,22,44",18
466290,"2,1,49,36,37,9,38,39,27,22,28,15,25,44","1,23,70"
668670,"2,22","1,23"
762030,"1,49,37,9,39,24,22,28,44","1,4,23"
820710,"2,22","4,23"
770600,"2,22","4,23"
674020,"1,49,36,18","1,70"
557860,"2,22,29",4
806850,"2,22,23","4,23"
619010,"2,22","25,23"
516120,"2,22,29,18","1,25,23"
566320,"2,22,28","25,4,23"
716370,"2,22",23
675910,"2,18","1,25,23"
512090,"2,1,49,36,37,9,38,39,24,22,18,17,44","1,23,2"
773130,"2,1,24,22,28,23,25,44","1,4,23"
552400,"2,22,29,23","4,23"
671330,"2,22","25,23"
763010,"2,22,23,25","25,23"
726610,"2,1,49,37,9,39,24,22,18,44","4,23,70"
311940,"2,22,28,25","1,23"
693830,"2,1,49,36,9,38,22","1,25,37,23,70"
744590,"2,22","4,23"
654430,"2,22,28,23","1,25,23,2"
749470,"2,22","1,23"
670850,"2,1,49,37,9,39,24,22,28,23,44","25,4,23"
705130,"2,22,13,23","25,23,3"
690850,"2,22,28","1,25,23,2"
799110,"2,22,23","4,23"
779700,"2,22,18,23","1,25,4,23"
747990,"2,22,18","25,4,23"
664140,"2,22,30,18,17","4,23"
518000,"2,22,25","1,23,70"
717760,"2,1,24,22,28,44","1,25,23,70"
733570,"2,22,28,23","25,23,3"
867620,"2,22","23,2"
504470,"2,22,28,29,23","1,2,70"
398250,"2,28","1,25,23,70"
652810,"2,1,49,36,37,9,38,39,24,22,28,15,25,44","1,23"
675130,"2,22,18,15","1,25,23,28,70"
509820,"2,1,49,37,9,39,24,22,28,23,15,25,44","1,25,23,9"
761130,"2,1,9,39,24,22,18,25,44","1,4,23"
652510,"2,22,28","4,23,3"
662380,"2,1,49,37,22,44","1,25,23"
710550,"2,22",23
681480,"2,22,23","4,23"
725170,"2,22","4,23"
727290,"2,1,9,39,22,28,44","23,3"
551060,"2,22,28,23","1,23,3"
433570,"2,22,28","1,25,23"
798960,"2,22","23,28"
731930,"2,22","4,28"
809470,"2,1,9,38,22","23,28,70"
525860,"2,1,22","4,23,2"
353260,"2,22","1,2"
439530,"2,29,18","1,25,23"
755830,"2,22,18","1,4,23,28"
729980,"2,22,23","4,23"
657930,"2,22,23,15,25","1,23"
817200,2,"25,4,23,3,28"
463540,"1,49,36,9,38,27,22,28","1,23,70"
574590,"2,1,49,37,9,39,24,22,29,18,23,44",23
788320,"2,22,23","4,23"
344960,"2,22","25,4,23"
654820,"2,22","4,23"
876840,"2,22,25","4,23"
464020,"2,22,30,15,25","4,28,2"
747640,"2,18","1,25,4,23"
684320,"2,22,18,23,15","1,4,23"
778640,"2,28","1,25,23"
764280,"2,22,18","1,25,4"
706210,"2,22,28","1,4,23"
710820,"2,22,23","25,23"
844750,"2,22,18,25","23,9,28,18"
762670,"2,1,49,37,24,22,28,25,43,44",1
549660,"2,22,28,23,25","1,23"
718490,"2,22,23,15,25","4,23,2"
659810,"2,22",23
679480,"2,22","73,74"
560200,"2,22,30,17","4,23"
612140,"2,22,18,23","25,23"
672250,"2,22,18","1,25,23,3"
726260,"2,22","1,23"
425900,"2,22,28",23
663830,"1,49,36,9,38,25","1,4,23,29,28"
670060,"2,22,28,43","1,25,23"
689340,"2,22,23,15,25","4,23,2"
587070,"2,22,29,18","1,25,4,23,2"
574520,"2,1,9,38,22,15","1,25,4,23,18"
635430,"2,22,28,23,15,25","1,28"
626760,"2,22,23","1,4,23,28"
688620,"2,1,49,36,37,27,22,28,23,44","4,23,3,2"
595030,"2,22,18","1,25,23"
758150,"2,22,28,23","1,23,70"
691240,"2,22,18","25,23"
572180,"2,22,29,18","1,4,23"
719550,"2,22,23","4,23"
783440,"2,22,18","25,23,3"
466770,"2,1,49,36,37,24,22,30,18,23,25,17,44","1,23,70"
699010,"2,22,13","25,23,70"
518140,"2,28","4,23,2"
530820,"2,18","25,4"
602880,"2,22,29,18","1,25,23"
454730,"2,1,49,36,9,38,22,18,15,25","1,23,2"
757870,"2,22","1,25,4,23"
457980,"2,22,28,29,23","25,23"
725970,"2,22,23,25","1,25,23,3,18"
816500,"2,1,49,36,37,24,27,22,18,44","4,23,9,18"
467790,"2,22,28,29,23,17","1,23"
577360,"2,22,28,29,13,23","25,4,23"
411720,"2,1,22,18","1,23"
691280,"2,22,28,23","1,23"
841120,"2,22,23","25,23,28"
617690,"2,1,9,38,39,22,29,30,15,44","25,4,23,9"
534210,"2,22,29,18,15","1,25,23,28"
827920,"2,22,23,15,25","4,23"
548350,"2,22,28,29,23","1,25,23"
759950,2,"1,70"
743660,"2,22,28,23,25","1,23"
503680,"2,22,29,30,23,15","1,23,70"
440720,"2,22","25,23,28,70"
691850,"2,22,18,25","1,25,23,3"
683240,"2,22,23,25","1,4,3"
769020,"2,22,28","1,25,4,23,2"
405190,"2,18","1,23,2"
812860,"2,22,18,25","1,4,23"
719660,"2,22","25,4,23,3,28"
769410,"2,22","23,2"
666090,"2,22,28","4,23,3,28,2"
823330,"2,22,18","25,23"
802040,"2,22,28,23","23,3"
713220,"2,1,9,39,24,22,44","1,25,4,23"
633930,"2,1,9,39,22,29,30,18,23,25,17,44","1,23,2"
467470,"1,49,37,24,22,28,29,44","1,4,23"
517100,"2,22,28","1,25,4"
652130,"2,22,28,23","25,23"
502540,"2,22,29,18,25","1,23"
801780,"2,22","1,4,23,28"
693430,"2,1,49,36,9,38,22,18,23,15,25","73,74,1,4,23,70"
553430,"2,22","23,70"
651560,"2,1,49,36,27,22,35,23,25","1,29,3,2"
671810,"2,22,18","1,25,23,3"
496540,"2,22,28,29,25","1,23"
845270,"2,22,28,23",23
853380,"2,22,29","1,4,23"
731510,"2,22,18","73,74,1,25,23,3"
642600,"2,1,9,39,24,22,28,23,25,44","1,23"
822900,"2,22","1,4,2"
488020,"2,22,25","1,2"
342660,"2,1,49,36,37,9,38,39,24,27,22,29,18,23,44","1,18,2,70"
844300,"2,22","1,23"
710520,"2,22","1,25,23"
384920,"20,49,22,29,15","23,29,2,70"
568920,"2,22,28,29","1,25,4,23"
396700,"2,1,9,22,18,15,25","1,4,23,18,70"
859640,"2,22,23","25,23"
730300,"2,22,28,25","1,4,23"
873070,"2,22,23,25","1,4,23"
640290,"2,22,28,23,15,25","1,4,23"
712180,"2,1,9,39,24,22,29,18,25,44","1,23"
843740,"2,22,28,23","1,23"
299380,"2,22,28,29,23,25,43","1,25,4,23"
553350,"2,22,28,25","1,23"
789880,"1,49,36,22,28",1
631220,"2,1,49,37,9,39,24,22,28,29,23,44",4
728610,2,"1,23,70"
639560,2,23
783060,"2,22","25,4,23"
417400,"2,22,29,18,23","25,23"
800930,"2,22,18","25,4,23,28"
841140,"2,22","1,25,4,23"
520300,"2,22,23,25","1,25,23,3"
656020,"2,22,15","25,4,23,28"
563860,"2,22,28","25,23"
671270,"2,22","4,23"
759650,"2,22,23",4
867610,"2,22","23,2,70"
708640,"2,22,28,23,41,42,43","25,23,3,28"
818610,"2,22,18","25,23,3"
460210,"2,22,28,29,23","1,25,4,23,70"
449700,"2,22,28,23","1,25,23,28,70"
503290,"2,22,23","23,3,28"
815950,"2,22,23","4,23"
782190,"2,22","4,28"
842030,"2,22","4,23"
488080,"2,22,23",4
461370,"2,22,29,18,23","25,4,23,3,28,2"
711050,"2,22,23","73,1,23,3,2"
727200,"2,22,15","4,23,2"
845730,"2,22","4,23,18"
727070,"2,22",23
412020,"2,22,28,29,23,41,42,43",1
805610,2,1
713180,"2,22,18","25,4,23,3"
424750,"2,22,29","4,23"
665930,"2,22,18,25,14","1,23"
793940,"2,22","4,28"
691980,"2,22","23,3,28"
600000,"2,22",25
528420,"2,1,49,36,37,24,27,22,23,25,44","1,4,23"
609720,"2,22,28,29,23,25","1,25,23"
805710,"2,22,23","23,2"
550930,"2,22,28","1,25,28"
561010,"2,22","4,23"
697870,"2,1,49,37,22,28,44","1,23"
713840,"2,1,49,36,37,9,38,22,44","23,2"
733500,"2,22,23,15,25","4,23,2"
801340,"2,22","4,3,28"
877260,"2,22","4,23"
859990,"2,22","1,4,23,2,70"
875430,2,"4,23"
502780,"2,22","25,23"
463830,"2,22","1,25,23"
582610,"2,22","25,23"
668230,"2,1,9,38,22,28,15","1,25,4,23,2"
696410,"2,22","23,2,70"
701040,"2,22,28,23,25,41,42,43","1,23"
662410,"2,22,28,13,15,17","4,23"
681490,"2,22,28,15","1,23"
837390,2,"23,28"
629400,"2,22,23","1,23"
693310,"1,49,36,37,24,27,22,18,44","1,4,23"
366050,"2,22,15,25","25,4,23,18"
614150,"2,22,15,25","1,4,23,18"
844180,"2,22,15,25","1,4,23"
796600,2,1
560180,"2,22,28,29","1,23"
318680,"2,22,29","25,23"
635590,"2,22,29,18,25","1,23"
364850,"2,22,18","25,4,23,2"
437630,"2,22,28,29,23,43","25,23"
542220,"2,1,49,37,9,39,24,22,28,29,23,44","1,4,23"
798140,"2,22,18,25","1,4,23,9,70"
703720,"2,22,28,23,25","1,23"
668730,"2,22,28,23","25,4,37,23,3,2"
788610,"2,18","1,25,23"
783420,"2,22,18","1,25,4,23,28"
870120,"2,22","1,25,23"
530650,"2,1,9,38,22,28","1,25,23"
693090,"2,22,18","1,23"
753100,"2,22","1,23"
592400,"2,1,49,36,22,29,15,25","4,23,18,70"
772080,"2,22","25,4,23"
574090,"2,1,9,38,22,28,29,23","1,23"
797570,"2,1,49,37,9,39,24,22,28,44","23,18"
671180,"2,22","1,2"
617970,"2,22,29,18,23","25,4,23"
493500,"2,1,49,36,27,22,28,29,23,15,25",9
830710,"2,22","25,23"
726590,"2,1,49,36,37,9,38,39,22,28,35,43,44",18
750920,"2,22,28,29,23,41,42,43","1,25"
701910,"2,22,23","4,23"
669960,"2,22,28",23
765790,"2,1,49,36","25,29,2,70"
712650,"2,22","1,23,28,2"
804440,"2,22","1,4,23,28"
446510,"1,49,36,37,24,22,28,13,23,15,25,44","1,4,23,18,70"
844140,"2,22","1,4,28"
880370,"2,22","4,23"
384230,"2,1,49,37,9,39,24,22,29,18,23,15,44","4,23,18"
833990,"2,22,13","25,23"
701740,"2,22,28,15","1,25,4,23"
438260,"2,22,28,29",23
694140,"2,22,18,23","1,23"
365400,"2,22,29,15,25","1,25,4,23,3"
749710,"2,22","4,23,28,2"
583000,2,"4,23,28,70"
780800,"2,22,18,23","1,25,23"
755250,2,"4,23"
536690,"2,22,28","25,23,28"
432480,"1,27,22,18,15,25","1,23,70"
549790,"2,22,29","1,23"
625740,"2,22,28,23","1,23"
592040,2,"1,4,23,2"
532210,"2,22,28,29,23,41,42,43",25
758020,"2,22","1,25,23"
779790,"2,22","1,4,23"
691220,"2,22,23,25","1,4,23"
376350,"2,1","1,4"
618650,"2,1,49,37,9,39,24,22,29,44","1,23"
756790,"2,22,23","4,23,2"
792640,"2,22,25","4,23"
735060,"2,22,28,43","1,25,23"
708970,"2,22,18,23,15,25","1,25,4,23,3"
416220,"2,22","23,3,28"
851000,"2,22,23","4,23"
859340,"2,1,49,36,9,38,22,23","25,23"
485030,"2,22,28,29,23","1,25,23"
397600,"2,22,29,25","1,23"
775730,"2,22,18,25","4,23"
625180,"2,28","4,23,28"
668850,"2,1,49,37,9,39,24,22,25,44",4
681630,"2,22,28,23,25","1,23"
793680,"2,22,28,23,43","1,23,3"
682670,2,"25,23,3"
687310,"2,22,28","1,23"
371380,"2,1,9,39,24,22,28,29,23,25,44","1,23,70"
574710,"2,22,18","73,74,23"
700400,"2,22,28,23,15,25","1,23"
822970,"2,22,28,23,25","4,23"
408880,"2,22,29","4,2"
428230,"1,27,22","1,23"
577890,"2,29","1,23,28"
833380,"2,1,36,22,18,23","1,23,29,3,28,70"
574420,"2,22","25,23"
499140,"2,22,29,30,23,17","4,23"
336160,"2,28","1,23"
800310,"2,22","1,25,4,23,2"
671580,"2,22",4
365460,"2,1,22,23,15,25",9
684170,"2,22,25","4,23,2"
848230,"2,1,49,37,9,39,24,22,28,44","1,4,37,23"
772320,"2,22,13,23","25,23,3"
819210,"2,22","23,28,2"
760360,"2,22","4,23,28"
697910,"2,22",25
759260,"2,1,49,36,37,9,38,39,24,22,28","1,25,4,23,18"
711130,"2,22,28,23,43","4,23"
825930,"2,22,25","4,23"
788190,"2,22,28,25","1,4,23"
559100,"2,1,49,36,22,29,18,23","1,3,2"
748930,"2,22,23,25","1,23,2"
846700,"2,22,23","25,4"
449150,"2,22","25,23"
543940,"2,22,29,23","4,23"
415900,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
496610,"2,22,18,23","4,23"
773010,"2,22,18","25,23"
405810,"2,22,28,23","1,25,23"
628580,"2,22,29","4,23"
791500,"2,1,36,27,22","4,2"
618990,"2,1,49,36,47,27,22,29,15","4,23,28,2"
779730,"2,22,25","23,28,18"
698790,"2,22","1,25,4,23,28"
760320,"2,1,49,37,24,22,18,44","1,25,23,3"
438780,"2,22,29,18","1,25,23"
843780,"2,22","4,23,28"
564140,"2,22","23,2,70"
505270,"2,22,28,29,30,23,15,17","1,4,23,2"
687270,"2,22,28,13,23,43","1,25,23"
851200,"2,22","4,23"
848200,"2,22,18","1,25,23,3"
732900,"2,22,28,25","1,4,23,28"
861720,"2,22","1,4,28,2"
777770,"2,1,49,36,22,29,23,25",2
594410,"2,22,15,25","1,25,4"
669910,"2,22,28,23,25,43","1,25,23"
862150,"2,22","4,23,28"
570810,"2,22,28","25,23,3"
497000,"2,22,15,25","1,25,23,2"
620140,"2,22,15,25","4,23,28,18"
664050,"2,22,23","4,23"
536800,"2,22","1,25,23,2"
807880,"2,22",4
748110,"2,22","1,25,23,70"
683130,"2,22","1,4,23"
670090,"2,22,28,23","25,23"
430240,"2,22,18,23,15",23
817470,"2,22","25,4,23,18,2"
499510,"2,22,28,29","1,25,4"
461600,"2,22,15,25","1,4,23"
552550,"2,22,28","1,25,28"
541960,"2,22,29,23,15,25","1,4,23"
749980,"2,22,28","25,23"
752810,"2,22,13,23","25,23,3"
716100,"2,1,49,37,27,22,32,44","4,2"
743230,"2,22,15","4,28,18,2"
689680,"2,22","73,25"
420140,"2,1,49,36,9,38,27,23","1,23,28"
560010,"2,22,29,25","1,23,2,70"
825970,"2,22,18","1,23"
770120,"2,22,23","71,73,74,25,23,3,70"
593740,"2,22,29,18","1,25,23,3"
721380,"2,22,23,15,25","4,23,2"
661490,"2,22,13",23
689000,"2,1,49,37,9,39,24,22,18,23,44","1,23"
434860,"2,22,29,18,23",3
760030,"2,22,23,25","23,3,2"
679430,"2,1,49,37,9,39,24,22,18,15,25,44","23,2"
853110,"2,22","4,23"
817710,"2,22,28,23","1,25,23"
691160,"2,1,9,38,22","4,23"
712190,"2,22,28,23,43","1,25,23,3,28"
670350,"2,22,28,23",25
860340,"2,22","1,4,28"
540010,"2,22,29,23",23
760490,"2,22,18","25,37,23,3"
790290,"2,22,28","1,25,4,23,3"
548110,"2,1,49,36,22,23","23,2"
871510,"2,22,23","4,28,18"
741650,"2,22,35",2
729290,"2,22,23,15","4,23"
862880,"2,22","4,23"
706440,"2,22,18,23","1,25,4,23,9,28"
793600,"2,22,28,25","1,23"
804120,"2,22,23","4,23"
538390,"2,1,49,37,9,39,24,22,28,29,44","1,25,4,23"
725380,"2,22,28,25","1,23"
807940,"2,22","1,25"
650580,"2,22,30,23","23,70"
829210,"2,22,29","4,23,28"
574500,"2,22,28,23","1,25,23"
667790,"2,22,23,15,25","25,4,23"
840500,"2,22","4,23"
253050,,"51,53,54,56,57,58"
706380,"2,22,23,15,25","4,23,2"
733510,"2,22,23,15,25","4,23,2"
489080,"2,22,29,15,25","4,23,3"
724520,2,3
658440,2,1
833150,"2,22,25","1,25,4,23,3,28"
835600,"1,20,49,36,9,38,22,28","1,23,29,2"
679230,"2,22,23","25,4,23"
788480,"2,22,23,25","1,25,23"
798330,"2,1,9,24,22,28,23,44","1,25,23,3,28"
600640,"2,22,29,23","1,25,23,3"
524050,"2,22,18,25","1,23"
503690,"2,22,18","1,23"
505290,"2,1,49,37,24,22,28,15,44","1,23"
612150,"2,22,28,29","1,23,2"
759830,"2,22,18","1,23"
876380,"2,1,9,38,22","25,23,3"
658700,"2,1,49,36,37,24,22,28,23,43,44",9
630720,"2,22,29,18,23,44","1,23,3"
508620,"2,22,29,18,23,15,25","1,23"
580510,"2,22","1,25,23,70"
849320,"2,22","4,23"
823740,"2,22","4,23"
796770,"2,22,15","4,23,28"
711350,"2,22,13,23","25,23,3"
723930,"2,22","25,4"
672490,"1,49,36,30,25","23,9,70"
681290,2,"1,4,23,9"
654580,"2,22,30,23,17",23
709560,"2,22",23
492720,"2,1,49,36,9,38,22,28,29,30,23,43","28,2"
793200,"2,22,18","25,4,23"
876310,"2,22,23","25,4,23,18"
831740,"2,1,9,24,22,28,44","1,25,4,23"
781950,"2,22,23","4,23"
673280,"2,22,28,23","1,23,9"
654240,"2,22,28,23,15",1
672130,"2,22,28","74,1,25,4,23,28,2"
669340,"2,22,28,23,15,25","1,25,23"
658870,"2,22,23","4,23"
616610,"1,49,36,27,22,29,35,18","1,37,23,9,70"
720940,"2,22","25,23"
717070,"2,1,49,37,9,39,24,22,28,23,25,44","1,23"
651170,"2,22,28","1,4,23"
796950,2,23
679780,"2,22,28,13,23","1,25,23,3"
637870,"2,22",4
745950,"2,22,28,25","1,23,70"
659780,"2,22,23","1,25,23,3,2,70"
419700,"2,1,49,36,37,24,22,28,29,23,43,44","1,4,23"
377320,"2,22,23","1,25,23,28,2,70"
766000,2,"4,23"
486940,"2,1,49,36,37,22,29,18,15,25,44","28,18"
416090,"2,28","1,23,28"
842760,"2,22,23","4,23"
838490,"2,22","4,23"
800910,"2,22,28","1,25,23"
779580,"2,1,49,37,9,39,24,22,18,23,44","1,4,23,70"
657550,"2,22","4,23"
537020,"2,1,49,36,37,24,22,29,23,15,44",2
809700,"2,22,18","4,23,9"
778570,"2,22","25,4,23,28"
665350,"2,1,49,37,9,39,24,22,18,23,44",1
843120,"2,22,23","4,23,28"
655030,"1,49,37,24,22,28,44","1,4,23"
658420,"2,1,20,49,36,22","25,4,23,29,3,2"
740170,"2,22,23",25
552210,"2,22,29,23","1,4,23"
733530,"2,22,23,15,25","4,23,2"
837930,"2,22","25,23,28,2"
860770,"2,1,49,37,22,25,44","4,23"
764790,"2,22,28,29,23,43","1,23"
516110,"2,1,49,36,37,9,38,39,24,22,28,29,23,43,44","25,4,23"
836540,"2,22,23","25,4,23"
468670,"2,1,49,36,37,9,38,39,24,22,28,29,15,25,43,44","1,25,23"
793010,"2,1,49,37,28,44","73,1,4,23"
834380,"2,22,28","1,4,23"
517210,"2,22,28,29,13,23","1,23"
690260,"1,49,37,24,22,18,44","1,4,23,2"
513920,"2,22,28,29","1,23"
711480,"2,22,23","1,25"
451210,"2,1,22","1,18"
500090,"2,22,29,15","1,23"
530320,"2,22,28,29,43","25,23"
488730,"2,1,9,39,24,22,28,29,23,43,44","1,23"
435410,"2,22,28,23,25,43","1,25,23"
804460,"2,22","1,2,70"
769730,"2,1,49,37,9,39,24,22,18,44","4,23,2"
556310,"2,1,49,36,9,38,39,24,22,18,15,25,44","4,23,2"
805400,"2,22","4,23"
471200,"2,22","23,28"
810540,"2,22",1
861740,"2,22","1,4,28,2"
743330,"2,1,49,37,24,22,28,23,43,44","1,23"
857710,"2,1,49,36,22,23,15,25","1,23"
685120,"2,22","4,23"
862110,"2,22,23","4,23,28,2"
648550,"2,22","1,25,23"
676410,2,"25,4"
651010,"2,22,13,23,17","4,23,28"
520080,"2,22,28,29","25,23,3"
845150,"2,22","4,23"
660120,"2,22,28","23,28"
836560,"2,22,23","25,4,23,2"
755490,"2,22,18,23,25","1,4,23"
552800,"2,22,18,23","1,25,4,23"
826930,"2,22,23","1,25,23,3,70"
793630,"2,1,9,39,22,28,25,44","1,23"
434790,"2,1,22,28,23,15,25","1,23,2"
856430,"2,22,25","4,23"
820510,"2,22,23","25,4,23"
713090,"2,22,18","1,23"
781110,"2,22,23","73,74,25,23"
635390,"2,22,28,29,23,43","1,25,23"
810360,"2,22,23,15,25","4,23,28"
790810,"2,22,18","1,4,23"
617360,,"53,57"
823340,"2,22","4,23,9"
745650,"2,22,30,23,17","4,23,2"
338290,"2,22,28,29,23,43","25,4,23"
652270,"2,22","23,3"
700510,"2,22","25,3"
456740,"2,22,28,31,30,23,17","25,23"
538510,"2,22,29,30,15,25","25,4,23"
709050,"2,22","71,74,25,23"
493110,"2,22,23,15,25","1,23,2"
833660,"2,22,28","1,25,23,3"
750080,"2,22,25","23,28"
822810,"1,49,36,37,24,27,22,28,30,15,17,44","1,4,23"
819740,"2,22,18,23","4,23"
777760,"2,22,18,23,25","1,25,4,23"
783220,"2,22,16","1,4,23"
855490,"2,22","1,9"
800330,"2,22,18,25","1,4,23"
815250,"2,22","1,23"
688110,"2,1,49,37,9,39,24,22,28,25,44","4,23"
758170,"2,22,28","1,25,23"
549700,"2,22,28,23","1,25,23"
855100,"2,22","1,23,28"
798650,"2,1,9,24,22,28,25,43,44","1,25,23"
795110,"2,1,9,39,24,22,28,23,44","4,23"
360680,"2,22,18","1,25,23"
683430,"2,22,15,25","1,23"
816380,"2,22",28
793480,"2,22","4,23"
789280,"2,22,18,23,25","1,23"
483490,"2,22,23,25","1,23"
530680,"2,22,18,15","23,2"
749860,"2,1,49,37,9,39,22,28,44","1,23,18"
772060,"2,22,18","25,23"
734490,"2,22,23","25,4,23,2"
824760,"2,22","25,23,3"
702670,"2,22,28,29,23,43","25,4,23"
485460,"2,22,28,29,13,23,15,25,42,43","23,3,2"
745840,2,"25,4,23"
709880,"2,22","23,28,2"
662390,"2,28,43","25,4"
837900,"2,22","4,23,28"
